calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y
1,0.001,0.0009,15,-0.02009696399385455,0.019133962163044752,-0.02,0.019
2,0.001,0.0009,15,-3.8981593774759245e-05,-0.01820151857337917,0.0,-0.019
3,0.001,0.0009,15,-0.05057050098590752,-0.00030357382182102845,-0.05,0.001
0,0.001,0.0009,15,-0.020324179583319626,-7.720204676421016e-05,-0.02,0.0
1,0.001,0.0009,15,-0.019949602094376493,0.019428638989393194,-0.02,0.019
2,0.001,0.0009,15,4.390205784211807e-05,-0.018372196574829528,0.0,-0.019
3,0.001,0.0009,15,-0.05031908234318092,0.0015035747282279301,-0.05,0.001
0,0.001,0.0009,15,-0.020280412917639604,-0.00036337788909894,-0.02,0.0
1,0.001,0.0009,15,-0.020024308073358817,0.019355442103783788,-0.02,0.019
2,0.001,0.0009,15,0.0001088249320326762,-0.018280858367195237,0.0,-0.019
3,0.001,0.0009,15,-0.05035342508401115,0.002837067994907484,-0.05,0.001
0,0.001,0.0009,15,-0.020268285453043943,-0.0002637750355641019,-0.02,0.0
1,0.001,0.0009,15,-0.02008442482333592,0.01942049196831778,-0.02,0.019
2,0.001,0.0009,15,2.0812523843955714e-05,-0.018583299871768856,0.0,-0.019
3,0.001,0.0009,15,-0.051098716122322765,0.003939306727240459,-0.05,0.001
0,0.001,0.0009,15,-0.020114150561060352,-1.5351456468035485e-05,-0.02,0.0
1,0.001,0.0009,15,-0.02000513965803309,0.019456709042045932,-0.02,0.019
2,0.001,0.0009,15,0.0002938419443914088,-0.0185409494157825,0.0,-0.019
3,0.001,0.0009,15,-0.05037026016114821,0.0025789556224848987,-0.05,0.001
0,0.001,0.0009,15,-0.020142263264663722,-2.3809864608660368e-05,-0.02,0.0
1,0.001,0.0009,15,-0.02002236572594954,0.019410103345176177,-0.02,0.019
2,0.001,0.0009,15,0.00031629645198171874,-0.018654629144884406,0.0,-0.019
3,0.001,0.0009,15,-0.04973526342865645,0.0017644573039826764,-0.05,0.001
0,0.001,0.0009,15,-0.019900587545170913,-0.00010003443894921199,-0.02,0.0
1,0.001,0.0009,15,-0.01994185411712775,0.01961733048349606,-0.02,0.019
2,0.001,0.0009,15,0.0003987621719772028,-0.01861678906797323,0.0,-0.019
3,0.001,0.0009,15,-0.05000295822882307,0.00313944855789279,-0.05,0.001
